#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	Mmus_C57-6J_FCS_CC_C2_Rep5_C2-20	Mmus_C57-6J_FCS_CC_C2_Rep4_C2-19	Mmus_C57-6J_FCS_CC_C2_Rep3_C2-18	Mmus_C57-6J_FCS_CC_C2_Rep2_C2-17	Mmus_C57-6J_FCS_CC_C2_Rep1_C2-16	Mmus_C57-6J_FCS_CC_C1_Rep5_C1-20	Mmus_C57-6J_FCS_CC_C1_Rep4_C1-19	Mmus_C57-6J_FCS_CC_C1_Rep3_C1-17	Mmus_C57-6J_FCS_CC_C1_Rep2_C1-16	Mmus_C57-6J_FCS_CC_C1_Rep1_C1-18	Mmus_C57-6J_FCS_VIV_C2_Rep5_V18	Mmus_C57-6J_FCS_VIV_C2_Rep4_V17	Mmus_C57-6J_FCS_VIV_C2_Rep3_V16	Mmus_C57-6J_FCS_VIV_C2_Rep2_V20	Mmus_C57-6J_FCS_VIV_C2_Rep1_V19	Mmus_C57-6J_FCS_FLT_C1_Rep5_F20	Mmus_C57-6J_FCS_FLT_C1_Rep4_F19	Mmus_C57-6J_FCS_FLT_C1_Rep3_F16	Mmus_C57-6J_FCS_FLT_C1_Rep2_F18	Mmus_C57-6J_FCS_FLT_C1_Rep1_F17	Mmus_C57-6J_FCS_GC_C2_Rep5_G20	Mmus_C57-6J_FCS_GC_C2_Rep4_G19	Mmus_C57-6J_FCS_GC_C2_Rep3_G16	Mmus_C57-6J_FCS_GC_C2_Rep2_G18	Mmus_C57-6J_FCS_GC_C2_Rep1_G17	Mmus_C57-6J_FCS_BSL_C1_Rep5_B20	Mmus_C57-6J_FCS_BSL_C1_Rep4_B17	Mmus_C57-6J_FCS_BSL_C1_Rep3_B16	Mmus_C57-6J_FCS_BSL_C1_Rep2_B19	Mmus_C57-6J_FCS_BSL_C1_Rep1_B18
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	2|74201|203494|48461|1647988|239934|239935	4.221992672031982	10.00879439738601	1.000052738801601	0.3202788037177138	0.2509207865636239	0.4231724264598378	0.3412631528384023	4.017299919537845	5.188022668944889	0.2876319453370548	5.598351815189518	6.745581339444088	10.606350502462451	10.218575979139729	4.603633358350533	17.293627987270177	5.566958306190312	7.960860886320653	1.813328375050143	8.283774403785703	8.754269061130099	1.7005547621019008	4.196824572491449	3.073986964518366	1.9769536067554183	4.177055219848876	7.648734087245455	11.009896088402678	21.637138558852325	4.906256611389516
k__Viruses	10239	0.074619201674397	0.0881976926139851	0.0489012683498816	0.1342962249387183	0	0.1751201602397047	0.048372348985138	0.0217617612626032	0.0857338811884702	0.1728691121720423	0.1569252591024855	0.061735981607395	0.0259524051180083	0.0327443220322337	0.1010432536579596	0.0407742631422357	0.2814939335933956	0.083212752195578	0.3813656465555177	0.0530551910471438	0.037605629370897	0.1001881495270521	0.0911990181275107	0.0480614505876921	0.080102761858317	0.1237756551006643	0.09393908657167	0.0419924935372875	0.0280238436756416	0.0757225471208602
k__Viruses|p__Viruses_unclassified	10239|	0.074619201674397	0.0881976926139851	0.0489012683498816	0.1342962249387183	0	0.1751201602397047	0.048372348985138	0.0217617612626032	0.0857338811884702	0.1728691121720423	0.1569252591024855	0.061735981607395	0.0259524051180083	0.0327443220322337	0.1010432536579596	0.0407742631422357	0.2814939335933956	0.083212752195578	0.3813656465555177	0.0530551910471438	0.037605629370897	0.1001881495270521	0.0911990181275107	0.0480614505876921	0.080102761858317	0.1237756551006643	0.09393908657167	0.0419924935372875	0.0280238436756416	0.0757225471208602
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	0.074619201674397	0.0881976926139851	0.0489012683498816	0.1342962249387183	0	0.1751201602397047	0.048372348985138	0.0217617612626032	0.0857338811884702	0.1728691121720423	0.1569252591024855	0.061735981607395	0.0259524051180083	0.0327443220322337	0.1010432536579596	0.0407742631422357	0.2814939335933956	0.083212752195578	0.3813656465555177	0.0530551910471438	0.037605629370897	0.1001881495270521	0.0911990181275107	0.0480614505876921	0.080102761858317	0.1237756551006643	0.09393908657167	0.0419924935372875	0.0280238436756416	0.0757225471208602
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae	10239|||28883|10699	0	0	0	0	0	0	0	0	0	0	0.0044604471256098	0	0.0163663816059512	0	0	0.0167259037952192	0.1452144239149791	0	0	0	0	0.0176325063496959	0.025105115522219	0	0	0	0	0.0276305737320132	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified	10239|||28883|10699|	0	0	0	0	0	0	0	0	0	0	0.0044604471256098	0	0.0163663816059512	0	0	0.0167259037952192	0.1452144239149791	0	0	0	0	0.0176325063496959	0.025105115522219	0	0	0	0	0.0276305737320132	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_BK5_T	10239|||28883|10699||31754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058290719883193	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_bIL285	10239|||28883|10699||151535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073640105643273	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_bIL309	10239|||28883|10699||151537	0	0	0	0	0	0	0	0	0	0	0.0044604471256098	0	0	0	0	0.0167259037952192	0	0	0	0	0	0	0	0	0	0	0	0.0144391705432352	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_bIL311	10239|||28883|10699||151534	0	0	0	0	0	0	0	0	0	0	0	0	0.0163663816059512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_ul36	10239|||28883|10699||114416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1452144239149791	0	0	0	0	0.0176325063496959	0.025105115522219	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales	10239|||2169561	0.074619201674397	0.0881976926139851	0.0489012683498816	0.1342962249387183	0	0.1751201602397047	0.048372348985138	0.0217617612626032	0.0857338811884702	0.1728691121720423	0.1524648119768756	0.061735981607395	0.0095881298674761	0.0327443220322337	0.1010432536579596	0.0240483593470165	0.1362795096784165	0.083212752195578	0.3813656465555177	0.0530551910471438	0.037605629370897	0.0825556431773561	0.0660939026052917	0.0480614505876921	0.080102761858317	0.1237756551006643	0.09393908657167	0.0143619198052742	0.0280238436756416	0.0757225471208602
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae	10239|||2169561|11632	0.074619201674397	0.0881976926139851	0.0489012683498816	0.1342962249387183	0	0.1751201602397047	0.048372348985138	0.0217617612626032	0.0857338811884702	0.1728691121720423	0.1524648119768756	0.061735981607395	0.0095881298674761	0.0327443220322337	0.1010432536579596	0.0240483593470165	0.1362795096784165	0.083212752195578	0.3813656465555177	0.0530551910471438	0.037605629370897	0.0825556431773561	0.0660939026052917	0.0480614505876921	0.080102761858317	0.1237756551006643	0.09393908657167	0.0143619198052742	0.0280238436756416	0.0757225471208602
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Betaretrovirus	10239|||2169561|11632|140052	0.0338354130598586	0.0267975641034341	0.0382157135480931	0.0458573957192502	0	0.0356122105252728	0.0250368914778895	0.0098672741761134	0.0404699730009086	0.0401619588539515	0.0474480355053739	0.0161932371395557	0.0049625733672614	0	0.042886595096897	0.0077632421882077	0.0452924631662416	0.0142946998380223	0.13821785709626	0.0155553398776065	0.0079529151956373	0.0205700395252358	0.0219663611222237	0.0046709028416597	0.029915185592672	0.0268147395257804	0.0216550389028963	0.0037836067962211	0.0127076314770782	0.0420940551762484
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Betaretrovirus|s__Mouse_mammary_tumor_virus	10239|||2169561|11632|140052|11757	0.0338354130598586	0.0267975641034341	0.0382157135480931	0.0458573957192502	0	0.0356122105252728	0.0250368914778895	0.0098672741761134	0.0404699730009086	0.0401619588539515	0.0474480355053739	0.0161932371395557	0.0049625733672614	0	0.042886595096897	0.0077632421882077	0.0452924631662416	0.0142946998380223	0.13821785709626	0.0155553398776065	0.0079529151956373	0.0205700395252358	0.0219663611222237	0.0046709028416597	0.029915185592672	0.0268147395257804	0.0216550389028963	0.0037836067962211	0.0127076314770782	0.0420940551762484
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus	10239|||2169561|11632|153135	0.0407837886145385	0.0613988071968038	0.0106855548017885	0.0884388292194681	0	0.1395079497144319	0.0233354575072485	0.0118938031415132	0.0452639081875615	0.1327071533180907	0.1050167764715017	0.0455427444678392	0.0046255565002147	0.0327443220322337	0.0581566585610625	0.0162821186102618	0.0909870465121748	0.0689180523575556	0.2431482606859494	0.0374998511695372	0.0296512231900336	0.0619856036521202	0.0441275414830679	0.0433905477460323	0.0501875762656449	0.0969609155748839	0.0722840476687737	0.0105783130090531	0.0153162121985634	0.0336284919446117
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Abelson_murine_leukemia_virus	10239|||2169561|11632|153135|11788	0	0.0129475534071077	0	0	0	0	0	0	0	0.0310472770247943	0.01309978879504	0	0	0	0	0	0	0	0	0	0	0	0	0.018054835984108	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus	10239|||2169561|11632|153135|11830	0.0407837886145385	0.0484512537896961	0.0106855548017885	0.0884388292194681	0	0.1395079497144319	0.0233354575072485	0.0118938031415132	0.0452639081875615	0.1016598762932964	0.0919158194084873	0.0455427444678392	0.0046255565002147	0.0327443220322337	0.0581566585610625	0.0162821186102618	0.0909870465121748	0.0689180523575556	0.2431482606859494	0.0374998511695372	0.0296512231900336	0.0619856036521202	0.0441275414830679	0.0253357117619243	0.0501875762656449	0.0969609155748839	0.0722840476687737	0.0105783130090531	0.0153162121985634	0.0336284919446117
